YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,COOLTYPE,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELCOOL,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
6,1,1,0,0,1,6,0,0,0,10,1,1,1,22,3,2,0,8,3,2,1,1,1,1,2,1,2,0,0,1,0,0,0,0,4,0,1,1,4,1,0,1,2,0,0,10.5,1,2,3,0,0,1,1,1,1,2,1,6,1,60,0,17500,0,791,791,791,12474,0.58
4,3,1,0,1,0,6,3,1,0,5,0,1,1,22,4,17,2,3,7,2,5,1,1,12,4,2,10,2,0,1,1,0,1,2,8,0,0,1,8,3,1,1,1,1,0,39.5,1,12,4,1,0,0,1,0,0,2,1,2,4,36.75,0,32500,1,3696,3296,3296,13052,0.58
1,2,1,0,0,1,6,4,1,0,18,1,1,1,22,4,12,0,0,0,0,1,2,1,12,8,0,0,0,0,0,0,0,1,6,4,0,1,2,0,0,0,1,3,1,0,52.5,0,7,2,0,0,1,1,1,1,2,1,1,2,38.5,0,12500,1,1440,720,360,21388,0.46
2,3,1,1,1,0,1,3,1,0,18,0,1,2,5,4,3,0,0,7,3,4,3,2,4,4,4,2,2,2,1,0,1,1,2,5,0,0,2,0,0,0,9,2,1,1,21,0,18,3,1,0,1,1,0,0,1,1,2,4,39.5,0,130000,0,1848,905,181,16159,0.43
6,3,2,0,0,1,3,3,1,0,5,1,1,1,22,4,7,0,5,3,3,4,2,1,1,1,2,2,2,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,5,1,4,4,1,0,1,1,0,1,1,1,3,2,51.5,0,62500,0,1415,1415,566,7004,0.7
2,3,1,0,0,0,6,3,1,1,5,0,0,1,22,3,3,0,0,7,3,4,3,2,4,4,1,5,0,0,1,0,0,0,2,6,0,0,2,0,0,0,1,1,0,0,2.5,0,12,2,1,0,1,1,0,0,1,2,2,3,38.33333333,0,82500,0,2788,1394,465,8015,0.58
4,2,1,0,0,1,6,3,1,0,7,1,0,1,22,3,7,0,0,0,0,2,2,1,4,4,0,0,0,0,0,0,0,0,2,4,0,1,1,4,3,0,1,3,0,0,8,0,7,4,0,0,1,1,1,1,1,1,2,3,12.33333333,0,8750,1,866,866,866,9471,0.48
1,2,1,0,0,1,3,4,0,0,18,0,0,1,21,4,7,0,0,13,3,3,3,2,2,4,1,2,0,0,1,0,1,1,2,2,0,0,0,0,0,0,2,2,0,0,42.5,0,12,2,1,0,1,0,0,1,1,3,2,3,48.33333333,1,22500,1,1610,644,0,7904,0.4
7,3,2,1,1,0,6,2,1,0,7,0,1,1,21,4,7,1,5,7,2,2,2,1,4,8,1,2,0,0,1,0,0,0,2,5,0,0,1,5,3,1,0,0,0,0,5,1,12,3,1,0,1,1,0,0,1,1,5,5,14.8,0,82500,0,3408,1984,1984,7079,0.61
4,3,2,0,0,1,6,2,0,0,3,1,1,1,22,4,2,0,0,7,3,2,2,1,4,12,2,5,2,0,1,0,0,0,2,7,0,1,1,7,3,0,1,1,1,0,30.5,0,12,3,0,0,1,1,1,1,1,2,3,2,41,1,87500,0,1479,1479,1479,16683,0.46
5,4,2,0,0,0,28,4,0,1,5,0,1,1,21,5,12,0,1,16,3,4,3,2,4,4,7,10,10,5,1,0,0,1,10,8,0,0,1,8,3,0,7,3,1,0,58.5,1,22,3,1,0,1,1,0,1,0,1,4,4,39.5,0,110000,0,1710,1710,1710,19719,0.4
7,5,4,1,1,0,6,2,0,0,7,0,1,2,21,5,7,0,5,13,2,4,3,4,2,4,5,8,8,5,1,0,0,1,6,11,0,0,1,11,1,1,0,0,0,1,122,0,30,3,1,0,0,1,0,1,2,1,5,3,38.33333333,0,130000,0,3749,3099,3099,13477,0.45
1,2,1,0,0,0,1,2,1,0,7,0,0,1,22,3,12,0,0,0,0,2,2,1,4,4,1,2,0,0,1,0,0,0,0,5,1,0,2,0,0,0,0,0,1,0,21,1,18,4,1,0,0,1,0,0,0,2,2,5,30,0,47500,0,1789,1196,478,5603,0.59
1,4,3,1,1,0,6,3,0,1,5,0,1,2,23,4,17,0,1,7,3,5,3,1,8,8,3,8,1,1,1,0,1,1,2,7,0,0,1,7,2,1,2,1,0,1,49,0,30,4,1,0,0,1,0,0,1,1,5,5,25.4,0,130000,0,5161,3751,3351,10073,0.47
8,3,2,1,0,0,6,2,0,0,7,0,0,1,21,4,7,0,3,7,3,3,3,2,2,2,2,2,2,0,1,1,0,0,6,6,0,0,1,6,3,1,3,1,0,0,42,1,7,4,1,0,0,1,0,0,1,1,5,3,42,0,130000,0,1372,1372,1372,9751,0.58
4,3,1,1,0,1,1,1,0,0,7,1,0,2,21,3,7,0,0,3,2,2,2,1,2,4,0,0,0,0,0,0,0,1,0,0,0,1,1,6,3,1,0,0,0,0,5,0,12,3,0,0,0,1,1,1,1,1,2,5,21.6,0,27500,1,1740,0,1740,23071,0.39
1,4,1,0,0,1,1,4,1,0,5,1,0,2,22,3,12,0,0,3,3,2,1,1,4,2,1,1,0,0,0,0,0,0,2,7,0,0,2,0,0,0,1,3,0,0,31.5,0,12,4,0,0,0,1,0,1,0,2,1,4,24.25,0,32500,1,3069,2302,658,9174,0.56
6,5,3,1,1,0,6,2,1,0,7,0,0,3,23,5,2,1,8,7,3,4,3,2,4,8,3,10,8,1,1,1,1,1,2,15,0,0,1,15,2,1,1,3,0,1,52,0,30,4,1,0,0,1,1,1,1,1,3,10,15.7,0,130000,0,10840,10840,10840,77622,0.62
8,2,2,0,1,0,6,2,1,0,7,0,1,1,21,4,7,0,3,7,3,2,2,2,4,4,2,5,1,0,1,0,0,0,2,4,1,0,1,4,1,1,3,1,0,0,5,1,7,4,1,0,0,1,0,0,0,1,3,2,68,1,130000,0,1640,1240,1240,7580,0.47
1,3,1,0,0,1,1,2,1,1,7,1,0,1,22,3,12,0,0,3,3,2,2,1,4,2,1,2,0,0,1,0,0,0,0,6,0,0,1,6,3,0,0,0,1,0,0,0,18,4,1,0,1,1,0,1,0,1,8,1,68,1,12500,1,1050,1050,1050,7314,0.37
3,3,1,0,0,0,0,2,0,0,1,0,0,1,22,3,3,0,0,1,0,3,1,1,4,4,2,5,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,0,1,0,0,0,1,4,2,4,33.25,0,22500,1,1363,545,0,5448,0.54
4,5,3,2,1,0,3,2,1,0,5,1,1,2,21,4,3,1,3,3,3,2,2,1,2,4,1,1,0,0,0,1,0,1,0,14,0,1,1,14,3,1,2,1,0,0,39.5,1,30,3,0,0,1,1,1,1,0,1,5,1,74,1,52500,0,10434,9784,9784,36482,0.47
3,2,1,1,1,1,0,2,0,0,1,1,1,1,1,3,12,0,0,1,3,2,1,1,8,4,0,0,0,0,0,0,0,0,0,5,0,1,1,5,1,0,2,2,0,0,21,0,7,3,0,0,1,1,1,1,1,1,4,1,62,0,22500,0,1140,890,890,11173,0.41
1,4,3,0,0,0,16,3,1,1,7,0,1,1,22,4,2,0,1,13,3,2,2,1,1,1,2,5,5,0,1,0,0,0,0,9,0,0,1,9,1,0,2,1,1,0,23.5,0,12,3,1,0,0,1,0,0,1,4,5,6,30.83333333,0,27500,1,3475,3128,2780,8043,0.52
1,5,1,0,0,0,0,2,0,0,10,0,1,1,1,2,7,1,0,0,1,1,1,1,1,4,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,1,0,30.5,0,12,3,0,0,1,0,0,0,1,1,2,1,57,0,32500,0,1651,824,0,3877,0.6
4,3,1,1,1,1,6,3,1,0,7,1,1,1,21,3,3,1,3,3,3,3,2,1,4,4,1,1,0,0,0,0,0,0,6,7,0,0,1,7,1,0,1,1,1,0,56,1,12,4,1,0,0,1,0,1,1,1,2,1,64,0,32500,0,3120,3120,3120,7435,0.53
2,1,1,0,0,1,1,4,0,0,10,1,0,1,22,3,7,0,0,0,0,1,2,1,8,8,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,1,0,0,16,0,4,3,1,0,0,1,0,1,0,1,2,1,72,1,22500,0,536,536,179,1382,0.57
4,2,2,0,0,1,9,4,0,0,7,1,1,1,22,3,2,0,0,1,0,3,2,1,1,1,1,5,0,0,1,0,0,0,0,4,0,1,0,0,0,0,2,1,1,0,0,0,7,3,0,0,0,0,1,1,2,1,3,4,21.75,0,12500,1,952,952,0,9612,0.54
6,2,2,0,0,0,3,1,0,0,7,1,1,1,22,3,7,0,0,7,3,3,3,2,8,8,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,1,1,0,21,0,7,3,0,0,1,0,1,1,0,1,2,3,47,0,62500,0,980,980,0,12521,0.47
4,2,1,1,0,0,6,3,0,1,5,0,1,1,21,4,7,0,0,3,3,3,3,4,8,8,2,5,5,0,1,0,0,0,2,0,0,0,1,4,1,0,0,0,0,0,39.5,1,7,3,1,0,0,1,0,0,0,4,2,4,36,0,22500,1,1192,0,954,9017,0.33
8,4,3,1,1,0,6,3,0,1,18,0,1,3,21,5,7,0,8,13,3,8,3,3,2,2,4,2,2,2,1,1,0,1,2,13,0,0,1,13,3,1,7,1,0,1,102,0,30,3,0,0,1,1,0,1,1,1,4,4,28,0,130000,0,4830,3800,3800,15636,0.51
7,3,2,0,1,1,6,3,1,0,7,1,1,2,21,4,7,0,8,7,2,3,2,1,4,4,1,2,0,0,1,0,0,1,0,7,0,1,1,7,3,0,3,1,0,0,15.5,0,7,3,0,0,1,1,1,1,1,1,5,4,19.5,0,82500,0,1860,1610,1610,21294,0.42
6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,3,2,12,12,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,27.5,0,7,3,0,0,1,1,1,0,0,1,3,1,85,1,8750,1,341,341,341,6521,0.45
5,3,1,0,0,1,6,2,1,1,7,1,1,1,22,3,12,0,3,1,3,4,3,2,4,4,2,8,8,0,1,0,0,1,10,5,0,1,1,5,3,1,1,1,1,0,42,0,7,3,0,0,1,1,1,1,1,1,5,2,29,0,92500,0,1054,1054,1054,11067,0.4
2,1,1,0,0,0,9,2,0,1,7,0,1,1,22,4,7,1,2,1,3,3,2,1,8,8,1,1,0,0,1,0,0,1,0,4,0,0,2,0,0,0,2,1,0,0,2.5,1,12,2,1,0,0,1,0,0,1,1,5,1,40,0,57500,0,2697,899,450,3260,0.5
2,3,1,0,0,0,3,4,0,1,7,0,1,1,22,3,7,0,0,1,3,2,2,2,12,12,0,0,0,0,0,0,0,0,0,6,0,0,1,6,3,0,0,0,0,0,0,1,12,3,1,0,0,1,0,0,0,1,0,1,85,1,42500,0,2679,915,915,2688,0.5
2,3,1,0,0,1,0,4,1,1,1,1,1,2,21,3,22,0,1,3,3,4,2,1,8,8,2,2,5,0,1,1,0,1,6,8,0,0,2,0,0,0,5,2,1,0,105,1,18,3,0,0,1,1,0,1,0,1,1,3,73.66666667,1,67500,0,2792,1878,704,9999,0.49
5,1,1,0,0,1,16,0,0,1,7,1,1,1,22,3,12,0,0,0,0,1,2,1,8,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2.5,0,4,4,0,0,1,0,1,1,0,1,2,1,85,1,12500,1,544,272,0,3428,0.49
2,3,1,0,0,1,3,2,1,1,5,1,1,1,22,4,2,0,0,0,0,4,2,1,12,4,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,4,3,0,0,31.5,0,12,2,0,0,1,1,1,1,1,2,1,4,18.25,0,3750,1,1293,776,776,9683,0.46
7,4,2,0,0,0,6,4,1,0,10,0,1,1,21,4,2,0,8,7,3,2,2,2,12,12,4,10,8,2,1,0,1,0,6,8,1,0,1,8,3,1,5,3,1,0,46.5,0,12,4,1,0,1,1,0,0,0,1,3,4,60.5,1,37500,0,2016,2016,2016,12912,0.63
7,3,3,0,1,0,6,2,0,0,10,0,1,2,21,4,3,0,2,3,3,5,2,1,12,12,1,1,0,0,1,0,0,0,2,8,0,0,1,8,2,1,3,2,0,0,2.5,0,18,4,1,0,0,1,0,0,0,1,3,2,70,1,52500,0,2736,2336,2336,7549,0.58
4,3,2,1,1,1,16,3,1,1,10,1,1,2,22,3,7,0,5,13,3,8,3,3,8,8,5,8,5,5,1,0,0,0,2,7,0,0,2,0,0,0,3,2,1,0,21,1,12,4,0,0,1,1,0,1,0,1,4,6,27.33333333,0,130000,0,4073,2580,949,13704,0.5
4,1,1,0,0,0,3,2,1,0,7,0,1,1,22,4,7,0,1,0,0,1,2,1,4,4,0,0,0,0,0,0,0,0,2,4,0,0,1,4,3,0,1,1,1,0,26,1,2,2,1,0,0,1,0,0,0,1,2,1,74,1,8750,1,870,870,870,1271,0.52
6,1,1,0,0,1,6,3,1,0,5,1,1,1,22,4,7,0,5,7,3,1,2,1,2,4,1,2,0,0,1,0,0,0,6,4,0,0,2,0,0,0,3,3,0,0,46.5,0,22,4,0,0,0,1,0,1,1,1,4,2,29,0,72500,0,825,825,413,6961,0.61
5,3,2,0,1,1,1,1,0,1,1,1,0,1,1,4,7,0,0,3,3,3,2,1,8,8,3,2,1,1,1,0,0,0,6,5,0,1,1,5,3,0,7,3,1,0,20,1,7,4,0,0,1,1,1,1,2,1,5,1,59,0,62500,0,1587,1187,1187,14576,0.37
5,0,1,0,0,1,0,1,0,1,7,1,0,1,1,3,3,0,0,0,0,1,2,1,4,8,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,1,1,0,21,0,4,3,0,0,1,1,1,1,0,1,0,4,19.5,0,17500,1,404,404,404,9760,0.49
1,3,1,0,0,1,6,2,1,0,3,1,1,1,1,3,12,1,0,3,3,2,3,2,4,4,2,8,2,0,1,0,0,1,2,7,1,0,1,7,1,1,4,3,1,0,18.5,0,12,3,1,0,0,1,0,1,0,1,2,2,59,1,22500,0,1696,1696,848,12907,0.55
1,4,1,0,1,0,6,3,1,0,5,0,1,1,23,5,2,1,0,3,3,1,3,2,2,4,1,2,0,0,1,0,0,1,0,8,0,0,0,0,0,0,3,3,0,0,5,0,22,4,1,0,0,0,0,0,1,1,5,2,29,0,72500,0,3530,1848,0,6708,0.55
4,2,1,0,0,1,9,2,0,0,7,1,0,1,1,5,7,0,0,0,0,1,2,1,4,12,1,8,0,0,1,0,0,1,2,4,0,1,2,0,0,0,3,1,0,0,25,0,4,3,0,0,1,1,1,1,1,2,2,1,54,0,17500,0,677,677,169,7958,0.49
4,3,1,0,0,0,16,1,1,0,10,0,0,1,1,4,3,0,5,7,3,3,1,1,4,4,1,2,0,0,1,0,0,0,0,6,0,0,1,6,2,1,2,3,0,0,22.5,0,12,3,1,0,0,1,0,0,1,1,3,2,21,0,12500,1,2100,1050,1050,11425,0.39
5,1,1,0,0,1,6,2,0,0,5,1,1,1,1,3,7,0,0,3,3,2,3,1,4,4,1,5,0,0,1,0,0,0,0,3,0,1,1,3,3,0,0,0,1,0,8,0,4,3,0,0,1,1,1,1,1,2,4,1,53,0,32500,0,687,687,687,9153,0.4
4,3,2,0,1,1,6,4,0,0,10,1,1,1,21,4,2,0,1,3,3,1,2,1,4,4,1,2,0,0,1,0,0,0,0,5,0,0,1,5,3,1,1,1,1,0,8,1,7,4,1,0,0,1,0,1,2,1,3,5,16,0,42500,0,1800,1400,1400,13655,0.45
4,4,2,0,1,1,1,3,1,0,3,1,1,2,21,4,7,0,3,13,3,3,3,2,4,4,1,2,0,0,1,0,0,0,10,7,0,0,1,7,3,0,4,3,1,0,52.5,1,18,3,1,0,1,1,0,1,2,1,5,2,72.5,1,52500,0,2032,1632,1632,18929,0.39
4,1,1,0,0,1,3,4,0,0,5,1,0,1,22,3,2,0,3,0,0,2,2,1,12,12,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,0,1,1,1,0,64.5,0,4,3,0,0,1,1,1,1,0,1,2,1,52,0,12500,1,1056,1056,1056,9003,0.5
7,5,2,1,1,1,16,3,1,0,10,1,1,2,22,4,7,0,8,13,3,3,3,2,4,8,3,2,10,1,1,0,0,0,6,8,0,0,1,8,3,1,5,3,0,0,39,0,12,3,1,0,0,1,0,1,1,1,3,5,18.6,0,110000,0,2560,2160,2160,12304,0.42
4,2,2,0,0,1,0,4,0,0,5,1,0,1,1,3,7,0,2,3,3,2,3,2,12,12,0,0,0,0,0,0,0,0,0,4,0,1,1,4,3,0,0,0,0,0,45,1,4,3,0,0,1,1,1,1,0,1,2,2,71.5,1,8750,1,1596,1596,1596,15591,0.41
5,2,1,0,0,1,1,4,0,0,1,1,1,1,22,3,12,0,0,3,3,1,2,1,4,4,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,10.5,0,12,2,1,0,0,1,0,1,1,1,2,1,49,0,22500,0,540,540,180,10354,0.45
4,0,1,0,0,1,6,2,0,0,10,1,0,1,22,3,3,0,0,0,0,2,2,1,8,12,0,0,0,0,0,0,0,0,2,1,0,0,1,1,2,0,0,0,0,0,5,0,2,3,1,0,1,1,0,1,0,3,3,3,27.66666667,0,57500,0,631,631,631,7215,0.46
8,1,1,0,0,0,1,0,0,0,10,0,1,1,22,2,3,0,0,0,0,2,3,2,12,8,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,12,0,4,2,1,0,0,0,0,0,0,1,1,1,51,0,8750,1,1122,1122,0,2419,0.54
3,2,1,0,0,0,9,1,0,0,7,0,0,1,22,3,7,0,0,3,0,1,2,5,2,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,1,0,0,4,2,4,46.25,1,6250,1,3052,3052,0,7248,0.55
4,3,3,1,1,0,6,2,0,1,10,1,1,1,22,4,3,1,5,7,3,3,2,1,4,8,3,2,2,1,1,0,0,0,0,7,0,0,1,7,1,1,0,0,0,0,88.5,0,18,3,1,0,0,1,0,1,1,1,6,4,28,0,130000,0,4730,4330,2814,9686,0.56
2,3,1,1,1,1,6,1,1,1,7,1,1,1,22,3,12,1,0,3,3,5,2,2,2,4,1,1,0,0,1,0,0,1,0,7,0,0,1,7,1,1,4,1,1,0,0,0,7,4,1,0,0,1,0,1,0,1,2,1,82,1,17500,0,2253,2003,2003,5346,0.45
6,3,2,0,1,0,6,3,0,0,7,0,1,1,21,4,7,0,0,3,3,2,1,1,4,2,0,0,0,0,0,0,0,0,2,6,1,0,1,6,3,0,3,3,1,0,13,1,7,3,1,0,0,1,0,0,0,1,2,2,67.5,1,52500,0,2914,2514,2514,6337,0.6
2,3,2,0,1,1,1,2,0,0,7,1,1,1,22,4,12,0,1,7,2,1,2,1,4,4,1,1,0,0,0,0,0,0,6,7,0,0,2,0,0,0,7,1,0,0,2.5,1,18,2,1,0,1,1,0,1,0,1,3,1,83,1,22500,0,3678,2369,677,12105,0.56
3,2,1,0,0,0,1,2,1,1,7,0,0,1,22,3,17,0,0,0,0,2,3,2,12,12,2,5,5,0,1,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,50,0,7,2,1,0,0,1,0,0,1,4,5,4,49.75,0,72500,0,869,869,348,3546,0.54
5,2,1,1,0,1,6,1,1,1,7,1,1,1,22,4,3,0,0,3,3,2,3,3,4,4,1,1,0,0,1,0,0,1,2,4,0,1,1,4,3,0,2,3,1,0,37,0,18,3,0,0,1,1,1,1,0,1,5,2,56.5,1,17500,1,1250,1250,1250,18485,0.39
5,1,1,0,0,1,6,4,0,1,5,1,0,1,1,3,12,0,1,0,0,2,2,2,4,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.5,0,4,3,1,0,1,0,0,1,0,2,3,1,62,0,12500,1,674,674,0,3512,0.61
4,2,2,0,0,1,6,2,1,1,5,1,1,1,22,3,3,0,3,0,0,2,3,2,2,1,15,8,5,1,1,0,0,0,0,3,0,0,2,0,0,0,3,3,0,0,0,1,4,2,0,0,1,1,0,1,1,1,3,2,31.5,0,110000,0,1144,858,286,6563,0.34
3,2,1,0,0,0,3,3,1,0,10,0,0,1,1,4,3,0,0,0,0,2,2,1,8,8,0,0,0,0,0,0,0,1,0,4,0,0,1,4,2,0,0,0,0,0,10.5,0,4,2,1,0,0,1,0,0,0,2,1,2,12.5,0,2000,1,905,905,905,5920,0.39
1,3,2,0,1,1,6,4,1,0,1,1,0,1,21,4,12,1,1,3,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,2,0,1,1,0,0,2.5,0,7,3,1,0,1,1,0,1,0,1,2,1,85,1,6250,1,2970,1178,1670,11625,0.61
4,3,2,0,1,1,6,2,1,0,7,1,1,2,21,4,12,0,5,3,3,3,3,2,2,4,3,2,2,2,1,0,0,1,2,8,1,1,1,8,3,0,1,1,1,1,15.5,1,30,4,0,0,1,1,1,1,1,1,7,2,53,0,130000,0,2433,2033,2033,29209,0.44
6,3,2,1,0,1,0,1,0,1,3,1,1,1,21,5,3,0,1,7,3,5,3,3,12,12,2,10,2,0,1,0,0,1,0,5,0,1,1,5,3,0,3,2,1,0,0,0,7,3,0,0,1,1,1,1,0,1,2,4,41.25,0,27500,1,2100,2100,2100,24524,0.43
6,3,2,1,0,1,6,1,0,0,5,1,1,1,5,5,2,0,3,7,3,2,2,2,2,4,1,2,0,0,1,0,0,1,0,7,1,0,1,7,3,1,6,1,0,0,31.5,0,22,3,1,0,0,1,0,1,1,1,5,5,16,0,82500,0,2831,1823,1823,8847,0.43
3,4,3,0,1,1,9,2,0,0,7,1,1,2,21,4,12,1,8,13,3,4,2,2,12,12,1,1,0,0,1,0,0,0,2,8,1,1,1,8,3,0,6,2,1,0,21,1,12,3,0,0,1,1,1,1,1,1,4,4,40.75,0,87500,0,2958,2558,2558,31847,0.44
5,3,2,1,1,0,9,3,1,1,10,1,1,1,22,3,12,0,2,7,1,1,3,1,2,2,2,8,5,0,1,0,0,1,6,7,0,0,1,7,2,1,1,1,0,0,18.5,1,7,3,1,0,0,1,0,1,1,1,4,2,53,0,110000,0,2772,2372,2372,5531,0.53
2,3,1,0,1,0,6,4,0,0,10,0,1,1,21,4,7,0,5,7,3,3,2,2,4,8,3,10,2,1,1,0,0,1,2,6,0,0,1,6,1,0,4,1,0,0,33,0,12,3,1,0,0,1,0,0,2,1,2,1,56,0,17500,0,2304,2304,2054,5321,0.56
8,3,2,0,1,1,6,3,1,0,7,1,1,1,21,4,2,0,5,7,3,3,2,1,2,2,1,1,0,0,1,1,0,0,10,4,0,0,1,4,2,1,3,1,0,0,26,1,7,4,1,0,0,1,0,1,1,1,4,3,20,0,110000,0,3556,2906,2150,7611,0.51
3,4,2,1,1,0,9,3,0,0,7,0,1,1,21,4,7,1,3,7,3,2,2,2,4,4,1,2,0,0,1,0,0,1,2,8,0,0,0,0,0,0,2,1,0,0,7.5,1,22,3,1,0,1,0,0,0,1,1,4,2,53,0,130000,0,3454,3054,0,6726,0.55
7,3,2,0,1,0,28,4,1,1,18,0,1,1,1,3,7,1,5,13,3,3,2,3,12,12,3,5,2,1,1,0,0,0,2,6,1,0,1,6,3,1,1,3,1,0,35.5,1,7,3,1,0,0,1,0,0,2,1,5,7,33,1,77500,0,1625,1225,1225,10643,0.54
4,2,1,0,0,1,6,4,0,0,10,1,0,1,21,5,7,1,0,3,3,3,2,1,4,4,1,5,0,0,1,0,0,1,0,5,0,0,1,5,1,1,3,2,0,0,21,0,4,4,1,0,0,1,0,1,1,2,3,4,22,0,27500,1,666,666,666,11124,0.47
4,2,1,0,0,0,1,1,0,0,7,0,0,1,22,3,17,0,0,7,0,2,2,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,4,3,1,0,0,0,0,0,2,6,2,4,30.75,0,12500,1,830,0,0,2947,0.41
1,2,1,0,0,1,0,1,0,1,5,1,1,1,22,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.5,0,18,4,1,0,1,0,0,1,1,1,5,1,64,0,52500,0,1797,766,0,4703,0.49
6,3,2,0,1,1,6,2,0,0,10,1,1,2,22,3,2,1,0,7,3,3,3,1,8,4,0,0,0,0,0,0,0,0,0,7,0,1,1,7,1,1,6,3,1,0,10.5,0,30,4,1,0,1,1,1,1,0,1,1,2,78,1,17500,1,1358,1108,1108,14953,0.52
4,3,1,1,0,1,6,4,0,0,5,1,1,2,22,3,7,1,0,16,3,3,2,1,12,12,3,1,1,1,0,0,0,0,2,7,0,1,2,0,0,0,5,3,1,0,10.5,1,12,4,0,0,1,1,1,1,1,1,3,3,35.33333333,0,57500,0,1680,1680,480,15522,0.43
2,5,2,0,0,0,3,3,0,1,3,0,1,1,21,4,7,0,8,3,3,4,2,1,2,4,1,2,0,0,1,0,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,1,12,3,1,0,1,1,1,0,0,2,2,6,25.66666667,0,37500,1,1800,1350,300,5646,0.48
2,3,1,0,0,0,6,2,0,1,10,0,0,1,22,4,7,0,0,0,0,2,2,1,4,8,0,0,0,0,0,0,0,0,0,5,0,0,1,5,3,0,1,1,1,0,0,1,7,2,1,0,0,1,0,0,0,2,7,3,28.33333333,0,2000,1,1050,1050,1050,11897,0.44
5,2,1,0,0,1,9,3,0,1,10,1,1,2,22,3,22,0,8,0,0,1,1,1,2,1,4,8,8,8,1,0,0,0,2,5,0,1,1,5,2,0,3,3,0,0,34.5,0,30,3,0,0,1,1,1,1,0,1,5,2,22.5,0,17500,1,894,894,894,19228,0.45
3,5,3,0,1,0,6,4,0,0,7,1,0,2,21,5,7,0,8,16,3,2,2,1,4,4,2,10,2,0,1,0,0,0,0,5,0,0,1,6,3,0,0,0,0,0,45,1,7,3,1,0,1,1,0,1,0,1,3,3,52,1,130000,0,2793,965,1157,22362,0.57
2,5,2,0,1,0,16,3,1,0,10,0,1,1,21,3,7,1,2,7,3,6,1,1,4,4,1,1,0,0,1,0,1,1,6,11,0,0,2,0,0,0,5,3,1,0,20.5,0,30,4,0,0,1,1,0,1,1,2,3,6,55.33333333,1,47500,0,5962,4355,542,16168,0.45
4,3,2,0,1,0,9,4,0,0,7,0,1,1,0,5,2,0,2,3,2,2,3,1,2,4,1,8,0,0,1,0,0,1,2,6,0,0,1,6,3,1,4,1,0,0,34,1,12,4,1,0,0,1,0,0,1,1,3,2,44.5,0,130000,0,1526,1126,1126,9986,0.44
3,4,3,0,1,0,6,1,0,1,7,1,0,2,23,4,2,0,5,16,1,3,2,1,1,2,1,2,0,0,1,0,0,1,2,9,0,0,1,10,1,1,2,3,1,0,62,1,18,4,1,0,1,1,0,1,1,1,4,4,26.5,0,130000,0,3450,2810,3050,9816,0.62
6,1,1,0,0,0,6,1,0,0,5,0,1,1,22,3,12,0,3,3,2,2,2,2,2,2,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,1,3,2,23.5,0,47500,0,1200,1200,0,3098,0.55
